input_id,water_name,water_name_ref,GNIS_NAME,LENGTHKM,PERMANENT_IDENTIFIER,COMID,REACHCODE,snap_xy,snap_m,closest_node_m,closest,name_check,mult_reach_ct,name_check_txt,mr_meas,message
FR-TR-1097,RIO GRANDE,rio grande,Rio Grande,0.693061029,17899337,17899337,1.301E+13,POINT (-105.730469878833 37.17731641466477),13.42321618,101.8593625,1,1,1,exact name match,85.52059,
{D18D76D6-584A-4C7D-94A6-46DFB6954D3A},nan,nan,,3.257652803,22227562,22227562,1.80101E+13,POINT (-123.8866685622577 41.88231647342486),13.41037634,468.6724606,1,0,1,"no name match, water name and or gnis name not provided",85.67387,
BLM13-6098,NORTH FORK SILVER CREEK,north fork silver creek,North Fork Silver Creek,6.978579436,11175677,11175677,1.60401E+13,POINT (-117.039627204871 39.68801777643305),13.39921667,3110.618878,1,1,1,exact name match,33.87602,
BLMMaster-10191,White River,white river,White River,9.745884466,23718987,23718987,1.70703E+13,POINT (-121.4089579253872 45.13897547317314),13.39758746,490.2851235,1,1,1,exact name match,5.1756,
BLMMaster-23795,CRAB CREEK,crab creek,Crab Creek,2.003606136,24397778,24397778,1.702E+13,POINT (-118.210986686581 47.29911746216862),13.36362554,572.6183338,1,1,1,exact name match,69.45348,
FW08SD009,nan,nan,Bear-in-the-Lodge Creek,2.904853204,16074364,16074364,1.01402E+13,POINT (-101.7976485899819 43.52798255138426),13.3577668,451.7138818,1,0.153846154,1,nan,23.81485,
FW08CA011,nan,nan,Long Valley Creek,4.537009004,8914957,8914957,1.60503E+13,POINT (-119.3439584425095 38.31093332506381),13.35389085,1052.428276,1,0.2,1,,75.61355,
{099B5768-D6E4-4EBE-ADC6-F39B80E6BBEA},nan,nan,Squaw Valley Creek,7.702780042,7961191,7961191,1.802E+13,POINT (-122.1368378568228 41.32144466361279),13.34874106,441.8868307,1,0.095238095,1,nan,5.88909,
RA-TR-005,Littlefield Creek,littlefield creek,Littlefield Creek,10.86627522,18272618,18272618,1.405E+13,POINT (-107.372674178159 41.44726612457773),13.34239565,601.7719691,1,1,1,exact name match,93.31266,
{B6BCF71F-1269-400E-ABA6-69C902F928D2},nan,nan,Clearwater River,1.691120732,23980857,23980857,1.711E+13,POINT (-121.7850578403136 47.06806954740786),13.33006523,264.4977067,1,0.105263158,1,nan,15.21755,
{47798752-1D69-B902-60A7-BDBE5F51ED6A},nan,nan,Buck Basin Fork,1.245939399,23923368,23923368,1.71003E+13,POINT (-122.3539265544733 42.52200351479404),13.28894378,130.9510243,1,0.222222222,1,,10.80914,
BLMMaster-13665,BEAVER CREEK,beaver creek,Beaver Creek,1.084213714,3192064,3192064,1.40401E+13,POINT (-110.6292711668219 42.11513958991605),13.25759254,420.3446153,1,1,1,exact name match,55.13262,
BLMMaster-12169,FOURMILE CREEK,fourmile creek,Fourmile Creek,5.443399801,948007,948007,1.102E+13,POINT (-105.2560139346327 38.7189750267918),13.22182475,1292.339589,1,1,1,exact name match,45.32111,
BLMMaster-10319,Hay Creek,hay creek,Hay Creek,4.004389439,23686822,23686822,1.70702E+13,POINT (-120.3324642127369 45.49405493403047),13.20792061,153.3152371,1,1,1,exact name match,4.09215,
{BD322E5C-E155-4780-9680-972911AB3906},nan,nan,Rocky Creek,5.541956496,24256775,24256775,1.711E+13,POINT (-121.7791417047529 48.67700884993402),13.19830307,1386.55112,1,0,1,nan,28.49217,
{97DAAD0A-9D53-E35F-1AA3-EC99C9985ACC},nan,nan,Sugar Creek,3.476542322,23902795,23902795,1.71003E+13,POINT (-123.1101920511325 42.83485445249563),13.1762898,639.7951283,1,0.142857143,1,,19.17619,
BLM13-3112,MORGAN GULCH,morgan gulch,,4.405705187,1237315,1237315,1.401E+13,POINT (-106.1104344193154 39.9190063938585),13.15258104,392.6285601,1,0,1,"no name match, water name and or gnis name not provided",6.62808,
{E5A4B91C-F092-4F79-92DE-D325A866C025},nan,nan,West Fork Cow Creek,4.078101745,23901195,23901195,1.71003E+13,POINT (-123.8434792199787 42.81453707796369),13.15223764,210.9577781,1,0,1,nan,94.84516,
FW08KS001,nan,nan,Twelvemile Creek,3.48232805,18865370,18865370,1.026E+13,POINT (-98.01056529127825 39.01499640607219),13.13917002,225.6640536,1,0,1,nan,8.38068,
{EC3D873D-3E12-EF19-D9BC-2053E7BC645C},nan,nan,Trout Creek,5.470913161,948020898,948020898,1.802E+13,POINT (-121.9336781037687 41.46165056679476),13.12964433,3910.300995,1,0,1,nan,62.98265,
BLMMaster-15137,POLE CREEK,pole creek,Pole Creek,2.428669994,23186337,23186337,1.70402E+13,POINT (-113.9017713993761 41.95531824784312),13.12670734,1038.598951,1,1,1,exact name match,51.85723,
{564EDDD5-1F25-CB44-2DE1-69581ECB6660},nan,nan,East Fork Hayfork Creek,0.341279397,8234562,8234562,1.80102E+13,POINT (-123.0568938199479 40.49314624114901),13.10443751,114.4028233,1,0.076923077,1,nan,33.73491,
{F2294555-049E-4CC6-ABDD-063C85617BCE},nan,nan,Separation Creek,2.965931271,23773305,23773305,1.709E+13,POINT (-121.8563972194219 44.09403349336674),13.09513677,757.8636347,1,0.210526316,1,,72.4586,
BLM14-9437,Dolores River,dolores river,Dolores River,8.849803187,18383311,18383311,1.403E+13,POINT (-108.8423759139674 37.98510526765452),13.09251205,273.9781116,1,1,1,exact name match,3.02952,
{6B77008D-0A94-41CA-9EAE-3A26B06ADBE5},nan,nan,Rush Creek,1.08559416,8258363,8258363,1.80102E+13,POINT (-123.0364673392035 41.1013620650051),13.09152967,349.0556982,1,0,1,nan,64.61092,
{1F18DB86-328C-4982-BDF9-86EA10565250},nan,nan,Linney Creek,2.482330359,23737729,23737729,1.708E+13,POINT (-121.8568284164378 45.20742276871226),13.08519468,1042.019246,1,0.266666667,1,,45.82892,
BLMMaster-10321,RONEY CREEK,roney creek,Roney Creek,2.178594297,18354349,18354349,1.40401E+13,POINT (-110.5192270893785 42.07640039182186),13.07854315,753.08505,1,1,1,exact name match,61.41484,
FW08CO014,nan,nan,Big Dry Creek,7.929560049,228553,228553,1.019E+13,POINT (-105.0565584370488 39.89258103058764),13.04523776,1555.253921,1,0,1,,63.02774,
{DCCE0848-FEB1-4F69-ABEE-E9D77147E466},nan,nan,Snow Creek,6.195115969,23700605,23700605,1.70703E+13,POINT (-121.7694771418062 43.83351232227217),13.03696763,512.8908896,1,0.153846154,1,nan,10.21298,
BLM13-4135,Unnamed,unnamed,,3.192564645,23317174,23317174,1.70501E+13,POINT (-116.8425957620487 42.40048943979654),12.97847801,650.149117,1,0,1,"no name match, water name and or gnis name not provided",78.34712,
FMD-TR-1111,RIO CHAMA,rio chama,Rio Chama,1.037932743,17845652,17845652,1.30201E+13,POINT (-106.7014380585022 36.45048088444407),12.97732524,442.0474073,1,1,1,exact name match,53.08237,
{F6D6895A-C0AE-D2E9-23C7-24F506E8F2D5},nan,nan,Taylor River,1.552809586,23970515,23970515,1.711E+13,POINT (-121.5117605877328 47.57532287758545),12.96922589,415.7955781,1,0.133333333,1,nan,72.39552,
BLM13-3118,nan,nan,,8.102003074,3180650,3180650,1.401E+13,POINT (-107.9072482492657 39.30886091692678),12.96133562,2011.330842,1,0,1,"no name match, water name and or gnis name not provided",25.73967,
{BF874A18-904F-4DE3-A3DD-04B612565D39},nan,nan,Middle Creek,1.709864176,23902077,23902077,1.71003E+13,POINT (-123.5285931485623 42.83407872514582),12.94297834,482.3388935,1,0,1,nan,68.332,
{2FEF5F31-A35A-4D84-B811-CC3E71591306},nan,nan,Squaw Creek,4.720878475,23901649,23901649,1.71003E+13,POINT (-122.6832577046855 42.96792520976221),12.93879022,1477.577791,1,0.142857143,1,,35.99005,
BLM13-8315,Sand Creek,sand creek,Sand Creek,3.865916203,20317618,20317618,1.808E+13,POINT (-119.9865447660681 41.66808797736318),12.93109537,929.9305485,1,1,1,exact name match,17.66774,
{0EEACE17-37C7-4342-BC13-56CD40969708},nan,nan,Tenmile Creek,1.006772271,4440534,4440534,1.80102E+13,POINT (-123.5511936064484 41.75044893127828),12.92165965,151.6287899,1,0.125,1,nan,19.40309,
BLMMaster-19314,PLATEAU CREEK,plateau creek,Plateau Creek,3.867393447,18384083,18384083,1.403E+13,POINT (-108.4675888645334 37.68290782793385),12.91676199,1091.0957,1,1,1,exact name match,69.80669,
BLMMaster-21474,"GRANDE, RIO","grande, rio",Rio Grande,2.626996775,17863292,17863292,1.30201E+13,POINT (-105.6778416955633 36.74836653376356),12.91539402,770.0534381,1,0.571428571,1,nan,70.41538,
{686B3162-C2F6-4859-9897-669BDCE2AFD8},nan,nan,Swauk Creek,3.055365843,24125543,24125543,1.703E+13,POINT (-120.6971571108432 47.26207437631263),12.89965256,73.61865899,1,0.142857143,1,,2.66185,
FW08UT010,nan,nan,Huntington Creek,0.754927435,4876421,4876421,1.406E+13,POINT (-111.0437104297897 39.36175252401578),12.89475241,331.9431732,1,0.210526316,1,nan,46.52875,
{F3E8BEF1-7400-4C56-8B68-ACBD652E6159},nan,nan,Rocky Creek,7.761419321,24256863,24256863,1.711E+13,POINT (-121.7381425963592 48.65461357759433),12.88609276,2759.021899,1,0,1,,53.41385,
{CCDB0A76-A44E-4740-A32D-490A2E7D3A9F},nan,nan,Whitepine Creek,5.447131924,23081144,23081144,1.702E+13,POINT (-120.928838144068 47.77277554294097),12.8843254,934.9808646,1,0.111111111,1,,22.55101,
{38D461CA-04DC-4A2B-8E4C-845350339C78},nan,nan,Alex Creek,5.176517488,23759970,23759970,1.709E+13,POINT (-122.6251169103103 43.72861455065377),12.88035623,1911.999832,1,0.153846154,1,,43.73576,
{8EF8DE8C-D80D-4EF6-A475-BCC254E5E552},nan,nan,Billings Creek,5.544815016,23941079,23941079,1.71003E+13,POINT (-124.0520246799938 42.66648976349229),12.84336196,2838.42779,1,0.117647059,1,,48.25368,
{564C6024-F008-4DF2-A038-5EC8B518636A},nan,nan,Fly Creek,2.871049278,8294731,8294731,1.80101E+13,POINT (-123.0031937585471 39.88055814844804),12.83027372,2266.843316,1,0,1,nan,79.03197,
{FA02B51B-35C9-4D72-8A7D-890040705221},nan,nan,Rock Creek,5.143028735,23924876,23924876,1.71003E+13,POINT (-122.6713082253078 42.48147353882344),12.79731368,767.6993235,1,0,1,nan,14.93543,
{CEA07A56-F387-46EF-BA8C-60FC4262253E},nan,nan,Squire Creek,3.385589058,23745442,23745442,1.708E+13,POINT (-121.9128865620509 46.48672054803406),12.7902834,850.3567991,1,0,1,nan,26.13064,
BLM13-7020,FLAT CREEK,flat creek,Flat Creek,8.131561169,12389098,12389098,1.00401E+13,POINT (-109.9072047926182 47.69405491801815),12.78826567,2390.401146,1,1,1,exact name match,56.82806,
{D86201ED-2C05-4646-B492-DD767B5B4A3C},nan,nan,Cub Creek,3.512396374,23809374,23809374,1.709E+13,POINT (-121.8871149314282 44.89314123783521),12.77834726,1534.670979,1,0,1,,48.54786,
{6044C262-7A39-4613-85A7-FFB258341A3C},nan,nan,North Fork Bull Run River,0.489001433,23736093,23736093,1.708E+13,POINT (-122.0337875213498 45.49698074003364),12.73419252,100.8093457,1,0.142857143,1,nan,19.86927,
BLM14-9416,Escalante River,escalante river,Escalante River,10.08657651,3278571,3278571,1.407E+13,POINT (-111.5658104978755 37.78143156400113),12.72642736,924.1965512,1,1,1,exact name match,79.53724,
FW08NV011,nan,nan,Bull Camp Creek,2.218922694,11187793,11187793,1.60401E+13,POINT (-116.3987143587623 41.21410064223387),12.71417216,504.1174982,1,0.111111111,1,nan,25.71484,
{F7A042A4-A38F-4D5D-9AAB-EDC5B1F0F550},nan,nan,Bluff Creek,3.538659053,2706761,2706761,1.80101E+13,POINT (-123.3960595014642 40.1587303250875),12.70902505,1262.84219,1,0,1,,55.19639,
BLMMaster-10940,PRICE RIVER,price river,Price River,3.971421735,3910849,3910849,1.406E+13,POINT (-110.4947078885594 39.3491387404088),12.69345073,406.0076521,1,1,1,exact name match,12.09541,
{BED6646F-B24D-69E8-4B39-00D2224BD612},nan,nan,Trout Creek,5.470913161,948020898,948020898,1.802E+13,POINT (-121.9035477443473 41.4545769559075),12.64840245,1356.789867,1,0,1,nan,20.45115,
BLM14-9417,North Cottonwood Creek,north cottonwood creek,North Cottonwood Creek,1.351605376,3381441,3381441,1.403E+13,POINT (-109.6195068853475 37.96944711732931),12.64619713,393.0520856,1,1,1,exact name match,31.93046,
BLMMaster-22332,STARVATION CREEK,starvation creek,Starvation Creek,3.26940809,10350676,10350676,1.60202E+13,POINT (-111.1999210122764 39.88418598480468),12.64570974,987.1661758,1,1,1,exact name match,69.58921,
{2CCB81B0-BAA3-4819-A6D3-37E15382614F},nan,nan,Soup Creek,1.268645738,24424837,24424837,1.703E+13,POINT (-121.0852427686523 46.67333389789751),12.63621715,143.555572,1,0,1,,11.66216,
UNEQUAL-189,OTTER CREEK,otter creek,Otter Creek,3.799935977,7880846,7880846,1.60101E+13,POINT (-111.2471334292606 41.72506500291653),12.63581015,609.5715315,1,1,1,exact name match,80.18939,
BLMMaster-10413,Cottonwood Creek,cottonwood creek,Cottonwood Creek,1.446530105,1337758,1337758,1.402E+13,POINT (-107.6547876810447 38.76158862696005),12.63231239,621.5253342,1,1,1,exact name match,8.38598,
{26999E4E-E971-4A72-960F-B1AF99634D4F},nan,nan,Grayback Creek,2.0624014,23945353,23945353,1.71003E+13,POINT (-123.3560029499501 42.12047718518073),12.60554292,905.9286103,1,0.117647059,1,,44.11138,
FW08CT002,nan,nan,Willimantic River,3.328758386,6162915,6162915,1.1E+12,POINT (-72.30326196758683 41.95094627435724),12.60541623,162.5059443,1,0.2,1,,95.04451,
BLMMaster-13820,MUDDY CREEK,muddy creek,Muddy Creek,1.859236904,4894095,4894095,1.407E+13,POINT (-111.1922105458604 38.81068291441072),12.59736744,559.5165928,1,1,1,exact name match,35.89648,
{D3AF0285-3D77-48A6-BBD7-AB7A4C59A040},nan,nan,Little Jones Creek,0.880828905,22227614,22227614,1.80101E+13,POINT (-123.8208548653702 41.84643636210838),12.5274584,232.0742768,1,0.095238095,1,nan,73.66885,
{87BAF2EF-4483-416D-9F14-284975B7C3C0},nan,nan,,2.079867801,8258331,8258331,1.80102E+13,POINT (-123.1173105443836 41.1048526026163),12.47081384,254.9130125,1,0,1,"no name match, water name and or gnis name not provided",87.83164,
BLMMaster-13372,RANGE CREEK,range creek,Range Creek,3.604447705,3896487,3896487,1.406E+13,POINT (-110.3009760391332 39.60001780163444),12.46286325,271.6591675,1,1,1,exact name match,92.35519,
FW08NV009,nan,nan,,1.429273718,20594352,20594352,1.501E+13,POINT (-114.2775561080668 38.32759091438594),12.45811373,1129.157612,1,0,1,"no name match, water name and or gnis name not provided",34.9285,
BLM13-8143,Shoals Creek,shoals creek,Shoals Creek,1.516915722,20291951,20291951,1.808E+13,POINT (-120.5546057638533 40.66170929503772),12.44648267,nan,1,1,1,exact name match,40.65468,
{8F0F646D-5CB8-4880-960B-4B5C90295D46},nan,nan,Paradise Creek,1.932663775,24527260,24527260,1.71003E+13,POINT (-123.6131759948454 43.6949842129516),12.43319838,694.7255898,1,0.117647059,1,nan,63.47331,
BLMMaster-10536,Unamed,unamed,,3.568719293,23198232,23198232,1.70402E+13,POINT (-114.8935182891385 42.03215630027594),12.41633752,1717.435434,1,0,1,"no name match, water name and or gnis name not provided",36.25412,
BLM13-1019,Mill Creek,mill creek,Mill Creek,6.281706256,23478369,23478369,1.70602E+13,POINT (-114.3123541080862 44.52959659078952),12.41327882,2760.54399,1,1,1,exact name match,46.33778,
{EDDCEEBF-129A-4476-8838-185BA9C59D73},nan,nan,Elk Creek,7.256991835,23773121,23773121,1.709E+13,POINT (-121.9809888541458 43.9154418859914),12.41305481,1560.482011,1,0,1,nan,23.79489,
{220293D7-E191-410F-B6E3-4A984976AB7A},nan,nan,,1.918059406,23810318,23810318,1.709E+13,POINT (-122.1761323900356 44.90987746321424),12.41247431,279.9299491,1,0,1,"no name match, water name and or gnis name not provided",15.06373,
BLMMaster-10874,GOOSEBERRY CREEK,gooseberry creek,Gooseberry Creek,6.63735105,23480569,23480569,1.70602E+13,POINT (-114.2277065181341 44.68548969616397),12.3970753,1252.141036,1,1,1,exact name match,18.6047,
{EEDB5484-875E-4B49-B1A5-46920B47AFD4},nan,nan,,4.382501899,23941579,23941579,1.71003E+13,POINT (-123.7353716744827 42.76498341733164),12.39478897,1328.189087,1,0,1,"no name match, water name and or gnis name not provided",31.74021,
FW08AR007,nan,nan,Dutch Creek,0.631924157,7805589,7805589,1.11102E+13,POINT (-93.60351351125254 34.98620350429878),12.37493517,304.7195695,1,0,1,nan,48.72393,
{2824AE06-75B6-48A7-895C-6EB1A3F92EDE},nan,nan,Hot Springs Fork,0.943668337,23809226,23809226,1.709E+13,POINT (-122.1725857133386 44.9142510828637),12.35818803,236.3844739,1,0.105263158,1,nan,38.8269,
{A7DD8169-C4E6-4635-B1EB-6A9C9DBDF8F1},nan,nan,Bessie Creek,2.322301907,23923586,23923586,1.71003E+13,POINT (-122.3707010490124 42.74184866398337),12.31475498,22.80424719,1,0,1,,0.67652,
PR-TR-013,MIM 204 DMA Paulina Creek,mim 204 dma paulina creek,Paulina Creek,3.546515742,23709035,23709035,1.70703E+13,POINT (-120.0361249538271 44.25259762423632),12.28832528,266.9256886,1,0.684210526,1,likely name match based on fuzzy match,92.16403,
BLMMaster-11234,Santa Cruz River,santa cruz river,Santa Cruz River,0.792700783,17866714,17866714,1.30201E+13,POINT (-105.9071081791565 35.96369665498779),12.27499953,313.3296538,1,1,1,exact name match,55.69961,
{64AB1E62-1025-48C5-8498-80590682A23E},nan,nan,Clark Creek,2.585941189,24507408,24507408,1.70701E+13,POINT (-121.5965069888077 45.31715399604821),12.27146486,568.7428364,1,0.142857143,1,,25.74166,
{52B529E7-CDF7-4D9C-BFAE-F0B00A50FA24},nan,nan,Fall Creek,4.440895576,23886962,23886962,1.71002E+13,POINT (-123.4894741475649 44.31970438643063),12.25436392,261.5550717,1,0.153846154,1,,6.09054,
BLMMaster-10506,Meadow Creek,meadow creek,Meadow Creek,3.150023463,23513838,23513838,1.70602E+13,POINT (-113.6767769558576 44.78009441573256),12.23617392,1119.655938,1,1,1,exact name match,62.52367,
FW08IA015,nan,nan,North Raccoon River,4.271046296,6606874,6606874,7.10001E+12,POINT (-94.98601533546925 42.41066440505416),12.21848187,1013.309944,1,0.272727273,1,nan,30.29484,
BLM13-8133,SUSAN RIVER,susan river,Susan River,6.633299161,20296767,20296767,1.808E+13,POINT (-120.6797519565923 40.42100184522398),12.21739431,2345.18417,1,1,1,exact name match,42.77973,
BLMMaster-23311,CHEWILIKEN CREEK,chewiliken creek,Chewiliken Creek,3.550151581,23064945,23064945,1.702E+13,POINT (-119.4405261832718 48.62093021360528),12.19200075,1142.160669,1,1,1,exact name match,65.02999,
BLMMaster-11017,COLORADO RIVER,colorado river,Colorado River,1.620468104,1237621,1237621,1.401E+13,POINT (-106.6236330888095 39.8852420730203),12.19006857,631.3656037,1,1,1,exact name match,39.7713,
{4403584F-2D33-4452-9186-668F509A6E1F},nan,nan,Twin Camp Creek,1.998642722,23978332,23978332,1.711E+13,POINT (-121.3887690843382 47.17585244821367),12.18951153,388.6378362,1,0.222222222,1,nan,19.22953,
{80D0E187-7019-44E3-A4E2-BA5CEF635975},nan,nan,Little South Fork Indian Creek,5.07561067,4438946,4438946,1.80102E+13,POINT (-123.4921864047445 41.83692873813268),12.16107097,1579.215074,1,0.181818182,1,nan,36.13001,
{68BDCFC7-3057-4072-8767-2CF713628C45},nan,nan,Fish Creek,6.063070255,23073963,23073963,1.702E+13,POINT (-120.5487360274937 48.25345982402954),12.14801458,180.9970069,1,0,1,,96.91959,
BLM13-7004,COW CREEK,cow creek,Cow Creek,5.619076493,12349391,12349391,1.00401E+13,POINT (-109.1298354110411 48.07435660429727),12.13570946,1263.059143,1,1,1,exact name match,70.44623,
{C422FD0D-D535-4DEE-8A39-436FF2846A35},nan,nan,,1.619717601,23945863,23945863,1.71003E+13,POINT (-123.4656803088304 42.18214432165553),12.11384949,113.1821793,1,0,1,"no name match, water name and or gnis name not provided",7.76207,
{7CEB53BD-1DBF-49E5-A123-0FD44C929FDA},nan,nan,,1.730772695,24242587,24242587,1.708E+13,POINT (-121.9192775689847 46.2383937893639),12.11069251,375.2682925,1,0,1,"no name match, water name and or gnis name not provided",24.50974,
BLM13-2103,Miner Creek,miner creek,Miner Creek,2.278903621,24527650,24527650,1.71003E+13,POINT (-123.6603049932981 43.45116495891835),12.11060756,825.8790195,1,1,1,exact name match,36.53836,
{3DC18E28-1004-465C-BA76-729F2D07B189},nan,nan,South Fork Nooksack River,2.908825213,23957316,23957316,1.711E+13,POINT (-121.9226916818525 48.68323399958608),12.07183677,874.5078487,1,0.142857143,1,nan,36.78655,
{F9A0480E-607B-4148-B3F1-0D581BDA3BD0},nan,nan,,1.62380831,23923960,23923960,1.71003E+13,POINT (-122.7738243896957 42.80313943587218),12.04622829,614.9964199,1,0,1,"no name match, water name and or gnis name not provided",61.05782,
{9D0B2680-0E48-4648-935E-AE67524C6E92},nan,nan,Berry Creek,2.020270452,23809382,23809382,1.709E+13,POINT (-121.9060542367531 44.84749287439789),12.04095659,800.860304,1,0,1,nan,58.49421,
BLM13-8172,nan,nan,,3.419566921,8951316,8951316,1.60402E+13,POINT (-120.0831388988296 40.55956787943742),12.02896174,366.5011473,1,0,1,"no name match, water name and or gnis name not provided",89.20569,
{5DDAE4FD-9947-4D21-87C7-84D6D3AC070D},nan,nan,Dutch Oven Creek,6.143474227,359071,359071,1.80102E+13,POINT (-122.4886111827105 42.03363379652742),12.01099199,1964.702417,1,0.105263158,1,,35.14513,
{B24E96E0-A395-4263-96DF-4FF062DBF0C6},nan,nan,,2.491653303,23895000,23895000,1.71003E+13,POINT (-122.7847757407877 43.51043790368117),12.00865275,188.9206706,1,0,1,"no name match, water name and or gnis name not provided",7.59669,
{9235A2CF-5112-41A1-98D0-BD5028B37798},nan,nan,Chiwaukum Creek,4.923869585,23081170,23081170,1.702E+13,POINT (-120.7834801724482 47.70438300628452),11.99902441,928.6777266,1,0.111111111,1,nan,20.27497,
BLMMaster-17673,nan,nan,,3.835940429,1355516,1355516,1.405E+13,POINT (-107.4907786272065 40.37771359406457),11.9981643,1816.241419,1,0,1,"no name match, water name and or gnis name not provided",48.03158,
{819F00A9-845A-4F0F-A15A-AE29CDE1A4C1},nan,nan,Rail Creek,2.973223193,3801081,3801081,1.80102E+13,POINT (-122.646755336147 41.36371796623127),11.99566798,135.4131595,1,0.153846154,1,nan,95.53868,
BLMMaster-11809,nan,nan,,0.735074449,7899493,7899493,1.60101E+13,POINT (-110.9239644308129 42.42150000508145),11.96166414,118.8063215,1,0,1,"no name match, water name and or gnis name not provided",83.53785,
{19E98F39-D152-4C65-958A-4BA6610A4E79},nan,nan,Deadwood Creek,7.570046585,23889832,23889832,1.71002E+13,POINT (-123.6784320960229 44.22801997170063),11.94533,2833.409778,1,0.117647059,1,,40.553,
{A3564D52-F442-4583-AB7E-1B68FD23E6C8},nan,nan,,2.404206008,23886768,23886768,1.71002E+13,POINT (-124.0308305849082 44.37776433089472),11.91796396,871.4652295,1,0,1,"no name match, water name and or gnis name not provided",39.58526,
{BA7DDDD0-0489-18BB-2F4F-B359EA209C2B},nan,nan,Cherry Creek,9.55380349,24092020,24092020,1.80102E+13,POINT (-122.1437780969533 42.5897251319706),11.89795302,890.2814615,1,0,1,nan,90.46498,
{4876479C-EFEE-45CC-8D2A-C48BEA5147B2},nan,nan,Hehe Creek,0.829903507,23752900,23752900,1.709E+13,POINT (-122.4489132053529 44.00878839859543),11.88134684,202.4466179,1,0,1,nan,74.78993,
{37C1079B-559E-4E9E-8902-DF8951C02860},nan,nan,,2.411026876,8232382,8232382,1.80102E+13,POINT (-123.4328403844148 40.64915897195133),11.86608056,296.2648589,1,0,1,"no name match, water name and or gnis name not provided",13.49964,
{D777E7B1-7AAA-4C14-A9A0-2C0CFFA3C45A},nan,nan,,2.58624944,23931934,23931934,1.71003E+13,POINT (-122.7071204227385 42.09799016085233),11.86536664,1055.008004,1,0,1,"no name match, water name and or gnis name not provided",44.49257,
{266A6A2B-029B-4D99-82C2-02BB87036E8D},nan,nan,Siler Creek,4.174894363,23744654,23744654,1.708E+13,POINT (-121.8721643031673 46.4834487403181),11.84581447,1522.65298,1,0,1,nan,62.36065,
{7799E83C-A5B5-4C6F-B710-EFA95C6BCE8B},nan,nan,Ranger Creek,1.630544519,23982015,23982015,1.711E+13,POINT (-121.5344712443634 47.02293117382079),11.84175133,84.41889217,1,0.266666667,1,,4.87193,
{A65DE728-D797-46D1-82B8-505D8B7A963C},nan,nan,,4.523819458,8245866,8245866,1.80102E+13,POINT (-122.8160664537767 40.67796634232285),11.83949754,1386.683308,1,0,1,"no name match, water name and or gnis name not provided",27.22294,
{E226B4BF-6B9B-A66D-EEC4-E25596980170},nan,nan,East Fork Hayfork Creek,1.096154295,8234558,8234558,1.80102E+13,POINT (-123.0495545002525 40.49697634601352),11.83882484,552.6820459,1,0.076923077,1,nan,37.59216,
FR-TR-003,La Garita Creek,la garita creek,La Garita Creek,4.132327686,17883032,17883032,1.301E+13,POINT (-106.2969446712983 37.81483451844697),11.83138678,419.1798548,1,1,1,exact name match,10.96814,
FW08KY006,nan,nan,,5.259720039,11879846,11879846,5.13021E+12,POINT (-87.42872395360241 36.85108826445876),11.80199287,550.2355004,1,0,1,"no name match, water name and or gnis name not provided",11.00679,
{9C6CE93D-B324-43E6-B037-37632DC1E9CD},nan,nan,Barclay Creek,6.743690354,23963441,23963441,1.711E+13,POINT (-121.4452951667367 47.79057838277067),11.79596491,1231.753126,1,0.125,1,,81.43654,
BLM13-5027,Dry Creek,dry creek,Dry Creek,4.204003889,9768530,9768530,1.402E+13,POINT (-108.0605278006638 38.47076030082534),11.78330427,1739.650965,1,1,1,exact name match,53.14596,
FW08AZ003,nan,nan,Haigler Creek,4.349020545,22428506,22428506,1.50601E+13,POINT (-111.0367624421746 34.19270418381686),11.77831925,673.7042652,1,0.125,1,nan,16.53971,
{170E7765-C58A-46F7-B1BC-38C5CDC5EE74},nan,nan,Copper Creek,2.774281042,24242689,24242689,1.708E+13,POINT (-121.8648738580964 46.16671378335491),11.76154331,75.14410902,1,0,1,nan,2.54423,
{E3CD0EFB-21C1-A95E-3F36-A767CAADED7B},nan,nan,Kendale Creek,4.114405865,23924616,23924616,1.71003E+13,POINT (-122.8540391633473 42.6747083825895),11.75695854,856.136366,1,0.25,1,,21.55492,
UNEQUAL-086,Ferron Creek,ferron creek,Ferron Creek,9.335642718,4877993,4877993,1.406E+13,POINT (-110.9144193670696 39.14806429637439),11.74993031,165.9515513,1,1,1,exact name match,1.83227,
BLMMaster-16303,INDIAN CREEK,indian creek,Indian Creek,1.741590503,23822603,23822603,1.70702E+13,POINT (-118.7389051361125 44.36898882767873),11.74468265,335.6799174,1,1,1,exact name match,19.3527,
BLM14-9003,Escalante River,escalante river,Escalante River,3.649136477,3277879,3277879,1.407E+13,POINT (-111.3640857770869 37.75963602697705),11.73845241,108.1007721,1,1,1,exact name match,2.98992,
{5791DBB2-164B-4EC3-9063-134473D32C00},nan,nan,Boulder Creek,3.097493322,23949707,23949707,1.71003E+13,POINT (-124.0381372940985 42.18693670356338),11.7287613,1482.363199,1,0,1,nan,49.34896,
BLM13-4012,Jarbidge River,jarbidge river,Jarbidge River,5.104577358,23284423,23284423,1.70501E+13,POINT (-115.4408926210071 42.08468754102736),11.72190538,1049.233218,1,1,1,exact name match,75.85767,
FW08NE003,nan,nan,North Dry Creek,15.39463095,7262741,7262741,1.02001E+13,POINT (-99.16418890000854 40.59690025057031),11.719322,5610.018931,1,0.111111111,1,,57.02718,
