"ReachID","SiteID","Year","Date","BRLat","BRLong","StreamName","BFWidth","Grad","RchLen","BF_WDRatio","BF_Height","WetWidth","WetWidthToDepth","RPD","PctPool","Sin","PctDry","Beaver","StreamOrder","D50","PoolTailFines2","PctFines2","PctFines6","PoolTailFines6","LWD_Freq","LWD_Vol","OEratio","MMI","Program"
"7449","687","2013",NA,44.255053,-115.013774,"Stanley Lake",13.14,1.057,254.5,31.4,NA,NA,71.49,0.43,4.36,1.03,NA,NA,NA,0.068,NA,NA,NA,NA,74.66,40.08,NA,NA,"PIBO"
"6183","865","2011",NA,45.687636,-118.204365,"Thomas",7.76,2.555,169.1,19.76,NA,NA,40.8,0.62,14.96,1.03,NA,NA,NA,0.079,1.5,NA,NA,4.67,70.96,55.396,NA,NA,"PIBO"
"5695","935","2010",NA,44.401903,-118.328413,"Elk",6.53,1.576,165.6,21.98,NA,NA,23.33,0.25,51.69,1.03,NA,NA,NA,0.028,20.67,NA,NA,31.85,247.58,167.615,NA,NA,"PIBO"
"1449","1007","2003",NA,44.899368,-118.307484,"Baldy",8.72,1.714,201.3,36.15,NA,NA,141.2,0.25,59.96,1.03,NA,NA,NA,0.036,12.17,NA,NA,14.83,526.58,120.156,NA,NA,"PIBO"
"6666","1076","2012",NA,43.725035,-121.425766,"Paulina",3.1,0.788,195.5,9.43,NA,NA,8.53,0.2,20.1,1.03,NA,NA,NA,0.031,1,NA,NA,4.89,143.22,16.421,NA,NA,"PIBO"
"5423","1344","2010",NA,46.295364,-114.899284,"W.F. Moose",14.15,2.336,250.9,29.6,NA,NA,45.13,0.35,24.11,1.03,NA,NA,NA,0.18,1.33,NA,NA,5.67,235.15,60.453,NA,NA,"PIBO"
"1818","1541","2005",NA,47.679247,-114.830235,"Mcginnis",6.7,1.202,124,NA,NA,NA,0,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIBO"
"6800","2219","2012",NA,42.117581,-114.021681,"Lone Cedar",0.98,3.967,153.5,7.75,NA,NA,12.15,0.05,1.3,1.03,NA,NA,NA,0.002,92.46,NA,NA,96.85,0,0,NA,NA,"PIBO"
"5740","2954","2010",NA,47.568772,-115.931032,"Beaver",6.97,1.652,178.6,12.47,NA,NA,18.67,0.59,29.34,1.03,NA,NA,NA,0.047,3.44,NA,NA,9,347.14,198.388,NA,NA,"PIBO"
"6484","3232","2012",NA,46.8858416667,-116.156627778,"Elk",5.18,0.262,133.4,9,NA,NA,15.7,0.38,55.62,1.03,NA,NA,NA,0.0135,40.38,NA,NA,47.52,52.47,4.908,NA,NA,"PIBO"
"420","346","2001",NA,45.386097,-116.215647,"Lake",7.25,6.101,166.2,30.53,NA,NA,113.28,0.5,6.74,1.029,NA,NA,NA,0.098,NA,NA,NA,NA,481.35,111.242,NA,NA,"PIBO"
"733","544","2001",NA,43.931973,-113.446534,"Pass",3.97,1.474,84.8,20.93,NA,NA,33.21,0.21,40.09,1.029,NA,NA,NA,0.024,NA,NA,NA,NA,129.72,8.333,NA,NA,"PIBO"
"4984","676","2009",NA,44.542038,-114.679447,"E.F. Mayfield",9.74,1.577,177.5,32.03,NA,NA,35.93,0.31,44.96,1.029,NA,NA,NA,0.023,6.39,NA,NA,14.19,495.77,156.532,NA,NA,"PIBO"
"1908","1381","2005",NA,43.634727,-114.576065,"Warm Springs",7.35,0.912,160,17.47,NA,NA,28.65,0.45,29.75,1.029,NA,NA,NA,0.069,15.11,NA,NA,32.22,18.75,17.711,NA,NA,"PIBO"
"6877","2316","2012",NA,45.562922,-110.998373,"Bozeman",6.72,1.444,162.1,12.28,NA,NA,23.29,0.31,29.18,1.029,NA,NA,NA,0.0795,8.17,NA,NA,9.83,160.39,92.825,NA,NA,"PIBO"
"5875","3077","2010",NA,44.557497,-119.641573,"John Day",26.22,0.256,532,37.92,NA,NA,98.28,1.47,54.29,1.029,NA,NA,NA,0.04,18.33,NA,NA,23,9.4,2.3,NA,NA,"PIBO"
"6359","3113","2011",NA,45.633727856,-118.140613033,"Thomas",2.84,11.079,126,9.65,NA,NA,0,0,0,1.029,NA,NA,NA,0.002,NA,NA,NA,NA,230.16,246.996,NA,NA,"PIBO"
"4807","139","2009",NA,47.693739,-114.812159,"Little Thompson",6.57,1.251,185.4,19.73,NA,NA,47.37,0.16,48.87,1.028,NA,NA,NA,0.0705,0.33,NA,NA,2.79,269.69,67.864,NA,NA,"PIBO"
"459","377","2001",NA,46.396647,-114.631176,"Swamp",7.33,1.307,164.5,19.47,NA,NA,112.41,0.38,73.56,1.028,NA,NA,NA,0.051,NA,NA,NA,NA,595.74,275.366,NA,NA,"PIBO"
"4202","470","2008",NA,44.546616,-113.413237,"Big Timber",12.13,NA,168.1,33.1,NA,NA,48.24,0.57,25.94,1.028,NA,NA,NA,0.03,4.33,NA,NA,14.67,NA,NA,NA,NA,"PIBO"
"1938","620","2005",NA,43.906542,-114.926776,"Alpine",6.8,1.143,165.4,20.17,NA,NA,54.37,0.41,16.38,1.028,NA,NA,NA,0.058,1,NA,NA,7.67,96.74,10.488,NA,NA,"PIBO"
"5615","1116","2010",NA,45.239579,-120.549398,"John Day 72",NA,0.069,247,NA,NA,NA,0,0,0,1.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIBO"
"1650","1178","2003",NA,42.029614,-119.961009,"Twelvemile",13.87,1.202,352.8,31.66,NA,NA,42.33,0.44,75.28,1.028,NA,NA,NA,0.089,1.67,NA,NA,3.17,2.83,0.49,NA,NA,"PIBO"
"5353","1279","2010",NA,48.476757,-115.346079,"N.F. Jackson",4.89,3.456,147,16,NA,NA,31.06,0.23,38.71,1.028,NA,NA,NA,0.0395,3.31,NA,NA,32.06,537.41,355.722,NA,NA,"PIBO"
"6704","2104","2012",NA,46.062273,-115.73281,"Clear",7.33,2.588,181.6,16.39,NA,NA,26.05,0.33,40.91,1.028,NA,NA,NA,0.063,9.81,NA,NA,16.19,115.64,90.538,NA,NA,"PIBO"
"4116","139","2008",NA,47.693739,-114.812159,"Little Thompson",5.21,1.314,185,19.33,NA,NA,95.63,0.19,19.73,1.027,NA,NA,NA,0.102,0.13,NA,NA,0.44,210.81,82.818,NA,NA,"PIBO"
"7459","755","2013",NA,45.017842,-115.7719,"N.F. Fitsum",11.65,2.321,184.4,21.09,NA,NA,49.65,0.38,39.75,1.027,NA,NA,NA,0.0645,9.12,NA,NA,18.53,759.22,435.766,NA,NA,"PIBO"
"3819","1079","2007",NA,45.165221,-120.797257,"Buck Hollow (lower)",6.86,1.434,122,31.05,NA,NA,0,0,0,1.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIBO"
"1555","1095","2003",NA,44.923436,-119.575788,"Big Wall",5.53,2.213,173.5,45.3,NA,NA,221.18,0.25,31.18,1.027,NA,NA,NA,0.057,7.38,NA,NA,9.91,28.82,3.735,NA,NA,"PIBO"
"2089","1524","2005",NA,43.808109,-115.047098,"Leggit",8.68,2.41,220.3,NA,NA,NA,0,0,0,1.027,NA,NA,NA,0.0735,NA,NA,NA,NA,45.39,6.569,NA,NA,"PIBO"
"5931","1760","2011",NA,48.577997,-118.239531,"Canyon",3.06,4.302,169,9.58,NA,NA,22.42,0.17,32.49,1.027,NA,NA,NA,0.031,10.7,NA,NA,17.38,414.2,107.872,NA,NA,"PIBO"
"7269","20","2013",NA,48.878389,-119.904046,"M.F. Toats Coulee",4.61,0.894,107.4,6.54,NA,NA,15.55,0.34,67.5,1.026,NA,NA,NA,0.019,49.37,NA,NA,72.86,288.64,38.899,NA,NA,"PIBO"
"5371","139","2010",NA,47.693739,-114.812159,"Little Thompson",6.96,1.369,178.2,16.58,NA,NA,26.21,0.31,14.65,1.026,NA,NA,NA,0.092,0,NA,NA,0,235.69,108.744,NA,NA,"PIBO"
"611","445","2002",NA,45.254112,-115.659982,"Warren",5.61,1.918,98,21.32,NA,NA,49.65,0.13,26.02,1.026,NA,NA,NA,0.067,NA,NA,NA,12.67,71.43,6.521,NA,NA,"PIBO"
"5074","1115","2009",NA,44.824883,-120.375706,"John Day 121",NA,0.036,248,NA,NA,NA,0,0,0,1.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIBO"
"1983","1434","2005",NA,45.004305,-117.583154,"Big",7.59,2.305,197,26.89,NA,NA,105.63,0.21,11.83,1.026,NA,NA,NA,0.148,1.17,NA,NA,5,91.37,6.381,NA,NA,"PIBO"
"6505","3253","2012",NA,44.6965944444,-116.911441667,"Middle Brownlee",3.76,2.307,128.3,12.64,NA,NA,39.65,0.21,35.23,1.026,NA,NA,NA,0.032,26.22,NA,NA,33.11,85.74,9.314,NA,NA,"PIBO"
"397","323","2001",NA,46.981076,-116.557962,"N.F. Palouse",7.19,1.248,180.3,20.17,NA,NA,115.89,0.36,48.09,1.025,NA,NA,NA,0.094,NA,NA,NA,NA,33.28,16.304,NA,NA,"PIBO"
"6056","376","2011",NA,46.661695,-114.677265,"Crooked Fork",11.63,1.653,199.6,20.58,NA,NA,50.04,0.25,2.25,1.025,NA,NA,NA,0.09,0,NA,NA,0,310.62,92.046,NA,NA,"PIBO"
"2391","828","2006",NA,44.281689,-116.215897,"Pine",4.84,3.252,123,NA,NA,NA,0,NA,NA,1.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIBO"
"1966","856","2005",NA,46.187924,-117.617846,"Tucannon",7.72,1.885,184.1,24.86,NA,NA,74.87,0.44,45.46,1.025,NA,NA,NA,0.08,3.53,NA,NA,13.64,255.3,103.352,NA,NA,"PIBO"
"7465","871","2013",NA,45.835658,-117.518603,"Wallupa",5.04,2.363,106.2,15.43,NA,NA,47.01,0.26,14.41,1.025,NA,NA,NA,0.052,14.24,NA,NA,14.68,103.58,16.051,NA,NA,"PIBO"
"1319","910","2001",NA,45.576321,-118.318452,"Camp",5.81,2.233,161.2,27.97,NA,NA,96.23,0.26,11.41,1.025,NA,NA,NA,0.072,NA,NA,NA,NA,136.48,30.202,NA,NA,"PIBO"
"1786","1269","2005",NA,48.686016,-117.069673,"S.F. Granite",7.38,0.58,193,15.13,NA,NA,30.16,0.28,21.24,1.025,NA,NA,NA,0.052,39.02,NA,NA,45.93,72.54,12.5,NA,NA,"PIBO"
"2404","2035","2006",NA,44.363807,-116.199338,"Second Fork Squaw",8.31,2.089,124,NA,NA,NA,0,NA,NA,1.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIBO"
"2504","2071","2006",NA,42.05509,-114.268027,"Goose",NA,1.138,123,NA,NA,NA,0,NA,NA,1.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIBO"
"6764","2174","2012",NA,44.910509,-116.363804,"Beaver",6.23,1.569,188,19.81,NA,NA,46.35,0.22,28.67,1.025,NA,NA,NA,0.05,2.17,NA,NA,4.67,0,0,NA,NA,"PIBO"
"6889","2529","2012",NA,45.790486,-115.394378,"Red 1",10.95,0.574,257.7,14.61,NA,NA,25.42,0.47,60.69,1.025,NA,NA,NA,0.098,2.67,NA,NA,7,108.65,26.203,NA,NA,"PIBO"
"4521","2608","2008",NA,45.290684,-106.406671,"E.F. Hanging Woman",3.66,0.79,131.6,13.9,NA,NA,23.68,0.14,1.6,1.025,NA,NA,NA,0.002,100,NA,NA,100,129.18,13.863,NA,NA,"PIBO"
"170","139","2001",NA,47.693739,-114.812159,"Little Thompson",NA,1.456,122.9,25,NA,NA,0,0.16,44.26,1.024,NA,NA,NA,0.09,NA,NA,NA,NA,244.1,188.197,NA,NA,"PIBO"
"7378","455","2013",NA,45.363787,-113.778983,"Carmen",6.99,4.475,169.6,12.28,NA,NA,24.79,0.36,21.87,1.024,NA,NA,NA,0.148,0,NA,NA,1.05,406.84,95.724,NA,NA,"PIBO"
"7498","963","2013",NA,44.004656,-118.713431,"Gabe",1.84,2.805,120.5,11.59,NA,NA,16.14,0.13,22.32,1.024,NA,NA,NA,0.002,48.68,NA,NA,59.5,116.18,41.739,NA,NA,"PIBO"
"7536","1071","2013",NA,44.426995,-120.63137,"Lemon",2.7,5.277,120.9,14.82,NA,NA,45.76,0.11,2.4,1.024,NA,NA,NA,0.01,34.62,NA,NA,52.38,90.98,15.122,NA,NA,"PIBO"
"162","134","2001",NA,48.596953,-115.062218,"Swamp",7.14,1.634,175,23.03,NA,NA,787.77,0.23,46.06,1.023,NA,NA,NA,0.072,NA,NA,NA,NA,182.86,175.446,NA,NA,"PIBO"
"6540","188","2012",NA,47.905819,-113.229782,"Dean",10.38,1.617,288.8,27.45,NA,NA,42.63,0.4,9.97,1.023,NA,NA,NA,0.064,5.11,NA,NA,16,204.29,100.667,NA,NA,"PIBO"
"5996","191","2011",NA,47.528464,-113.521688,"Big Salmon",12.98,0.787,282,25.71,NA,NA,57.23,0.27,33.62,1.023,NA,NA,NA,0.0545,0,NA,NA,1,173.76,83.691,NA,NA,"PIBO"
"5006","747","2009",NA,44.890536,-115.464598,"Riordon",8.22,0.501,211.5,13.8,NA,NA,20,0.49,52.06,1.023,NA,NA,NA,0.005,30.66,NA,NA,67.25,189.13,15.426,NA,NA,"PIBO"
"2411","865","2006",NA,45.687636,-118.204365,"Thomas",8.67,2.785,163,20.76,NA,NA,45.48,0.77,13.99,1.023,NA,NA,NA,0.065,1.78,NA,NA,5.33,73.62,40.595,NA,NA,"PIBO"
"7511","1005","2013",NA,44.913658,-118.304805,"N.F. John Day",12.54,0.751,255.8,16.48,NA,NA,39.23,0.38,49.14,1.023,NA,NA,NA,0.017,5.81,NA,NA,39.75,805.32,229.935,NA,NA,"PIBO"
"5977","134","2011",NA,48.596953,-115.062218,"Swamp",7.61,1.499,172.1,15.64,NA,NA,45.53,0.21,42.42,1.022,NA,NA,NA,0.06,0.8,NA,NA,4.4,209.18,110.631,NA,NA,"PIBO"
"4129","185","2008",NA,47.941524,-113.648109,"Sullivan",8.85,1.626,174.7,20.57,NA,NA,62.86,0.35,13.11,1.022,NA,NA,NA,0.125,5,NA,NA,10.33,183.17,24.651,NA,NA,"PIBO"
"5030","889","2009",NA,45.778901,-116.986474,"Chesnimnus",9.51,1.234,124,34.19,NA,NA,54.91,0.48,21.13,1.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIBO"
"5639","1509","2010",NA,43.855742,-115.137635,"Queens",13.08,1.442,262.9,22.53,NA,NA,44.61,0.52,24,1.022,NA,NA,NA,0.079,2.4,NA,NA,5.73,205.4,146.413,NA,NA,"PIBO"
"3706","2260","2007",NA,43.724376,-121.401448,"Paulina",6,1.352,164.9,22.68,NA,NA,51.3,0.19,2.67,1.022,NA,NA,NA,0.0305,8,NA,NA,10,66.71,15.729,NA,NA,"PIBO"
"1605","1139","2004",NA,41.887521,-115.429086,"Jarbidge",8.44,1.89,182,49.64,NA,NA,90.95,0.39,10.38,1.021,NA,NA,NA,0.066,2.67,NA,NA,7,43.96,12.995,NA,NA,"PIBO"
"1816","1298","2005",NA,47.875895,-114.9349,"Big Rock",6.58,1.839,204.5,17.91,NA,NA,42.6,0.27,37.26,1.021,NA,NA,NA,0.079,0.29,NA,NA,2.95,NA,NA,NA,NA,"PIBO"
"5428","1349","2010",NA,46.29105,-114.898631,"N.F. Moose",13.87,2.741,301.7,31.61,NA,NA,40.93,0.35,8.05,1.021,NA,NA,NA,0.2505,0,NA,NA,1.11,198.87,51.59,NA,NA,"PIBO"
"5556","1441","2010",NA,45.186579,-117.664616,"Little Catherine",4.43,6.214,131,18.35,NA,NA,34.56,0.12,15.95,1.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIBO"
"6859","2294","2012",NA,46.694982,-112.520391,"Ophir",3.81,2.644,152.4,9.29,NA,NA,14.59,0.23,15.16,1.021,NA,NA,NA,0.111,0.5,NA,NA,1.5,39.37,3.055,NA,NA,"PIBO"
"4078","64","2008",NA,48.626292,-117.288595,"West Branch LeClerc",13.5,1.989,189,28.61,NA,NA,33.62,0.44,28.2,1.02,NA,NA,NA,0.07,13.56,NA,NA,31.33,783.07,281.108,NA,NA,"PIBO"
"389","316","2004",NA,47.066174,-115.216626,"Heller",6.1,1.726,175.5,30.62,NA,NA,54.7,0.23,26.27,1.02,NA,NA,NA,0.0835,4.44,NA,NA,6.44,85.47,22.783,NA,NA,"PIBO"
"460","378","2002",NA,46.524597,-114.761886,"Papoose",11.96,1.619,299,41.23,NA,NA,52.55,0.6,23.41,1.02,NA,NA,NA,0.059,NA,NA,NA,3.17,267.56,370.255,NA,NA,"PIBO"
"4276","689","2008",NA,44.126169,-115.410849,"Eightmile",9.08,1.657,214.2,19.42,NA,NA,37.19,0.33,17.6,1.02,NA,NA,NA,0.095,0.67,NA,NA,5.83,130.72,126.177,NA,NA,"PIBO"
"1888","1363","2005",NA,45.212546,-114.180412,"Arnett",4.83,1.707,198,17.39,NA,NA,39.11,0.36,22.17,1.02,NA,NA,NA,0.064,1.78,NA,NA,8.99,126.26,13.081,NA,NA,"PIBO"
"5567","1450","2010",NA,45.221431,-118.770642,"Lane",4.21,2.198,162.4,25.54,NA,NA,31.01,0.17,25,1.02,NA,NA,NA,0.049,2.79,NA,NA,7.47,233.99,168.759,NA,NA,"PIBO"
"1972","1555","2005",NA,46.04254,-117.603506,"Second",5.04,5.43,167.4,18.89,NA,NA,61.45,0.19,38.95,1.02,NA,NA,NA,0.083,0.61,NA,NA,5.32,221.03,151.459,NA,NA,"PIBO"
"6045","2006","2011",NA,47.005506,-116.332307,"E.F. Emerald",5.16,0.402,181.5,9.43,NA,NA,13.11,0.29,73.28,1.02,NA,NA,NA,0.035,10.92,NA,NA,18.72,209.37,47.694,NA,NA,"PIBO"
"4551","2640","2008",NA,44.644153,-118.837982,"Camp (C14)",6.98,1.403,161.1,32.6,NA,NA,83.95,0.19,12.85,1.02,NA,NA,NA,0.06,0.93,NA,NA,2,68.28,81.27,NA,NA,"PIBO"
"4081","68","2008",NA,48.659299,-117.341146,"Dry",3.53,0.702,151.1,16.58,NA,NA,53.79,0.29,60.36,1.019,NA,NA,NA,0.018,25.65,NA,NA,40.57,158.84,37.529,NA,NA,"PIBO"
"4294","803","2008",NA,45.044339,-116.768559,"Indian",7.11,1.989,186.5,23.34,NA,NA,37.22,0.25,24.93,1.019,NA,NA,NA,0.07,7.33,NA,NA,13,107.24,11.842,NA,NA,"PIBO"
"2094","1529","2005",NA,45.616608,-116.066358,"Little Slate",13.72,3.135,436,39.49,NA,NA,116.3,0.46,14.95,1.019,NA,NA,NA,0.165,3.87,NA,NA,6.13,158.26,78.318,NA,NA,"PIBO"
"6840","2269","2012",NA,45.178924,-117.112041,"Big Sheep",5.98,4.239,153.8,14.04,NA,NA,25.97,0.22,6.89,1.019,NA,NA,NA,0.057,0,NA,NA,0,188.56,100.721,NA,NA,"PIBO"
"5118","2729","2009",NA,46.865786,-111.052147,"Eagle",6.18,4.083,169.5,15.36,NA,NA,17.04,0.24,42.24,1.019,NA,NA,NA,0.0975,9.22,NA,NA,14,159.29,14.445,NA,NA,"PIBO"
"6017","308","2011",NA,47.4183,-115.624572,"St. Regis",12.43,1.217,243.3,24.42,NA,NA,34.51,0.34,26.96,1.018,NA,NA,NA,0.066,0,NA,NA,3,341.14,84.767,NA,NA,"PIBO"
"6635","853","2012",NA,44.973436,-117.07192,"East Pine",8.94,3.566,108.8,15.95,NA,NA,29.18,0,0,1.018,NA,NA,NA,0.0585,NA,NA,NA,NA,45.96,3.135,NA,NA,"PIBO"
"4532","2621","2008",NA,48.156571,-112.956952,"N.F. Birch",7.52,1.8,167.8,23.08,NA,NA,60.02,0.15,15.02,1.018,NA,NA,NA,0.082,0.13,NA,NA,9.33,0,0,NA,NA,"PIBO"
"147","123","2001",NA,48.024745,-115.704036,"Rock",11.55,2.175,240,23.71,NA,NA,57.24,0.53,15.54,1.017,NA,NA,NA,0.142,NA,NA,NA,NA,120.83,217.719,NA,NA,"PIBO"
"3933","303","2007",NA,46.867141,-114.818262,"W.F. Fish",14.57,1.362,287.8,27.92,NA,NA,84.75,0.56,27.41,1.017,NA,NA,NA,0.086,0.67,NA,NA,2.17,580.26,286.687,NA,NA,"PIBO"
"410","336","2002",NA,45.952913,-116.438695,"Packers",3.57,1.811,122,NA,NA,NA,0,NA,NA,1.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIBO"
"4914","370","2009",NA,46.916612,-115.121164,"Vanderbilt Gulch",11.35,2.027,261,24.41,NA,NA,49.16,0.3,10.8,1.017,NA,NA,NA,0.186,0,NA,NA,0.5,195.4,44.956,NA,NA,"PIBO"
"781","588","2004",NA,43.918021,-115.405764,"Hunter",3.42,4.354,171.1,10.74,NA,NA,18.84,0.29,6.55,1.017,NA,NA,NA,0.038,11,NA,NA,20.67,99.36,124.936,NA,NA,"PIBO"
"2429","935","2006",NA,44.401903,-118.328413,"Elk",6.2,1.56,166,24.88,NA,NA,52.66,0.2,37.05,1.017,NA,NA,NA,0.012,14.37,NA,NA,28.62,307.23,166.935,NA,NA,"PIBO"
"5405","1326","2010",NA,46.823308,-112.76928,"Clear",3.04,5.02,152,8.38,NA,NA,12.05,0.18,12.04,1.017,NA,NA,NA,0.0225,15.51,NA,NA,21.81,236.84,96.453,NA,NA,"PIBO"
"6433","3172","2011",NA,48.9857098321,-118.02032687,"American Fork Of Big Sheep",2.63,4.19,128.4,8.38,NA,NA,18.13,0.21,38.24,1.017,NA,NA,NA,0.019,9.83,NA,NA,12.71,747.66,695.116,NA,NA,"PIBO"
"4785","28","2009",NA,48.97584,-118.938434,"Cedar",1.65,10.767,123.9,12.4,NA,NA,23.82,0.07,7.43,1.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIBO"
"390","317","2004",NA,47.004739,-115.270648,"Bean",7.97,2.273,205,27.05,NA,NA,92.41,0.51,27.71,1.016,NA,NA,NA,0.083,4.11,NA,NA,5.78,78.05,21.665,NA,NA,"PIBO"
"448","369","2004",NA,46.905228,-115.117911,"Meadow",14.72,1.5,288,54.93,NA,NA,125.13,0.77,23.13,1.016,NA,NA,NA,0.107,0,NA,NA,2.67,69.44,79.492,NA,NA,"PIBO"
"1347","933","2004",NA,44.761187,-118.233655,"McCully Fork",4.64,1.044,162.8,33.55,NA,NA,74.99,0.23,26.17,1.016,NA,NA,NA,0.049,0.67,NA,NA,8.33,49.14,6.38,NA,NA,"PIBO"
"5510","1545","2010",NA,45.183293,-115.163397,"Big Ramey",6.41,3.981,155,13.34,NA,NA,22.11,0.3,11.81,1.016,NA,NA,NA,0.086,0.22,NA,NA,0.22,264.52,45.777,NA,NA,"PIBO"
"6320","1950","2011",NA,46.850119,-111.732471,"Beaver",5.29,1.928,167,11.55,NA,NA,14.12,0.31,21.38,1.016,NA,NA,NA,0.055,8.17,NA,NA,10.17,29.94,9.707,NA,NA,"PIBO"
"6881","2321","2012",NA,47.053143,-111.159144,"N.F. Deep",5.23,3.065,162.5,14.77,NA,NA,18.69,0.25,25.54,1.016,NA,NA,NA,0.166,0.67,NA,NA,2.92,24.62,3.768,NA,NA,"PIBO"
"4775","7","2009",NA,48.378852,-119.951994,"Jack",1.68,6.521,119,12.17,NA,NA,25,0.07,20.92,1.015,NA,NA,NA,0.002,69.12,NA,NA,95.17,168.07,102.206,NA,NA,"PIBO"
"6561","322","2012",NA,47.355989,-116.293701,"Falls",8.6,1.416,217.5,15.24,NA,NA,28.7,0.51,23.49,1.015,NA,NA,NA,0.088,0.33,NA,NA,9.67,101.15,22.241,NA,NA,"PIBO"
"4895","345","2009",NA,45.766448,-116.069297,"S.F. White Bird",6.13,1.011,177,10.11,NA,NA,16.99,0.3,25.08,1.015,NA,NA,NA,0.065,16.8,NA,NA,24.67,237.29,85.731,NA,NA,"PIBO"
"4959","593","2009",NA,43.896275,-115.487674,"Bear",9.6,1.432,245.8,16.6,NA,NA,27.95,0.35,26.73,1.015,NA,NA,NA,0.077,9.33,NA,NA,12.44,77.3,45.655,NA,NA,"PIBO"
"6662","1023","2012",NA,44.269765,-118.873792,"E.F. Canyon",6.16,1.818,153.5,18.17,NA,NA,39.29,0.31,23.65,1.015,NA,NA,NA,0.051,5.52,NA,NA,8.14,364.82,135.623,NA,NA,"PIBO"
"174","139","2003",NA,47.693739,-114.812159,"Little Thompson",6.44,1.32,184.1,21.92,NA,NA,91.11,0.21,47.04,1.014,NA,NA,NA,0.045,0.98,NA,NA,3.37,217.27,155.015,NA,NA,"PIBO"
"4238","563","2008",NA,43.611033,-113.885236,"Muldoon",4.01,8.418,161.2,15.4,NA,NA,26.88,0.28,15.94,1.013,NA,NA,NA,0.087,4.42,NA,NA,10,117.87,15.057,NA,NA,"PIBO"
"1197","827","2001",NA,44.27654,-116.244181,"Pine",3.71,2.021,106.9,27.99,NA,NA,69.49,0.15,37.23,1.013,NA,NA,NA,0.014,NA,NA,NA,NA,280.64,15.104,NA,NA,"PIBO"
"5541","864","2010",NA,45.961852,-117.409586,"Grande Ronde 43",NA,0.274,248.3,NA,NA,NA,0,0,0,1.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIBO"
"1822","1303","2005",NA,48.265684,-113.948995,"Wounded Buck",12.25,2.462,292.8,65.94,NA,NA,0,0.35,32.62,1.013,NA,NA,NA,0.08,0.17,NA,NA,1.17,812.84,287.659,NA,NA,"PIBO"
"5416","1337","2010",NA,47.557144,-116.030378,"Moon",3.57,2.613,165.7,10.74,NA,NA,15.66,0.19,22.27,1.013,NA,NA,NA,0.029,2.37,NA,NA,8.33,96.56,16.355,NA,NA,"PIBO"
"2000","1448","2005",NA,45.328147,-118.72814,"Pearson",4.35,2.61,167.8,19.56,NA,NA,73.97,0.2,38.14,1.013,NA,NA,NA,0.1145,0.67,NA,NA,2.76,71.51,16.733,NA,NA,"PIBO"
"6780","2195","2012",NA,44.956457,-115.947638,"N.F. Lake Fork",12.07,0.7,279.9,16.92,NA,NA,62.95,0.59,35.94,1.013,NA,NA,NA,0.07,2.59,NA,NA,7.84,264.38,40.415,NA,NA,"PIBO"
"5246","227","2009",NA,46.174689,-113.156145,"Warm Springs",6.06,2.079,209.7,9.66,NA,NA,15.59,0.26,47.5,1.012,NA,NA,NA,0.06,4.2,NA,NA,9.27,133.52,17.043,NA,NA,"PIBO"
"6630","841","2012",NA,44.714508,-116.222064,"M.F. Weiser",9.1,1.912,165.3,15.24,NA,NA,30.31,0.27,21.84,1.012,NA,NA,NA,0.0515,3.33,NA,NA,5,108.89,18.371,NA,NA,"PIBO"
"5467","1381","2010",NA,43.634727,-114.576065,"Warm Springs",6.55,0.897,156,16.78,NA,NA,21.89,0.39,45.64,1.012,NA,NA,NA,0.058,8.13,NA,NA,11.33,44.87,15.683,NA,NA,"PIBO"
"1970","1548","2005",NA,45.954238,-117.79986,"N.F. Wenaha",9.79,1.734,244,20.72,NA,NA,43.73,1.09,13.69,1.012,NA,NA,NA,0.3,0,NA,NA,0.67,127.05,85.492,NA,NA,"PIBO"
"4564","2657","2008",NA,48.114461,-112.915143,"M.F. Birch",7.72,2.817,171.8,17.06,NA,NA,22.89,0.37,15.89,1.012,NA,NA,NA,0.098,0.13,NA,NA,0.13,0,0,NA,NA,"PIBO"
"4847","228","2009",NA,46.482095,-113.393754,"S.F. Willow",10.38,2.385,163.5,31.7,NA,NA,19.25,0.26,19.08,1.011,NA,NA,NA,0.061,NA,NA,NA,NA,140.67,24.003,NA,NA,"PIBO"
"419","345","2004",NA,45.766448,-116.069297,"S.F. White Bird",5.87,0.965,176.2,14.7,NA,NA,38.23,0.39,27.47,1.011,NA,NA,NA,0.024,46.94,NA,NA,52.4,283.77,88.425,NA,NA,"PIBO"
